Gene,Chr,Pos,. Genotypes
GRMZM2G376085,3,170772181,4
GRMZM2G376282,9,150894694,5
GRMZM2G376416,9,58140678,4
GRMZM2G376432,2,209011066,2
GRMZM2G376542,2,185600119,5
GRMZM2G376595,5,215377495,4
GRMZM2G376727,1,151258033,1
GRMZM2G376731,2,25915621,4
GRMZM2G376829,7,134327951,1
GRMZM2G376957,6,76877041,1
GRMZM2G377115,4,12947556,4
GRMZM2G377131,1,275694119,3
GRMZM2G377161,4,163388420,2
GRMZM2G377165,4,42144926,2
GRMZM2G377215,1,47505270,4
GRMZM2G377311,1,13359014,2
GRMZM2G377369,4,26683929,3
GRMZM2G377451,4,137490682,1
GRMZM2G377487,1,300437252,5
GRMZM2G377539,3,217788651,3
GRMZM2G377600,5,160757554,4
GRMZM2G377615,6,164142653,5
GRMZM2G377761,7,8178397,5
GRMZM2G377904,5,6436583,4
GRMZM2G378040,8,7874946,4
GRMZM2G378106,2,209110781,1
GRMZM2G378121,2,209132293,4
GRMZM2G378442,3,45047276,2
GRMZM2G378452,3,23842954,2
GRMZM2G378547,3,58715992,4
GRMZM2G378580,4,23524528,4
GRMZM2G378604,6,150666182,3
GRMZM2G378653,9,101197614,3
GRMZM2G378665,5,205783407,2
GRMZM2G378717,3,16312157,4
GRMZM2G378762,6,86627246,4
GRMZM2G378770,6,86626071,3
GRMZM2G378836,9,99092634,1
GRMZM2G378883,7,64699242,1
GRMZM2G378906,8,1449452,4
GRMZM2G378907,1,60093202,3
GRMZM2G379002,5,215501083,4
GRMZM2G379005,4,172760191,1
GRMZM2G379021,5,215501083,4
GRMZM2G379128,8,170953002,1
GRMZM2G379167,5,215472811,3
GRMZM2G379179,1,182355330,4
GRMZM2G379252,2,229995485,2
GRMZM2G379286,8,28698566,1
GRMZM2G379327,4,127404240,2
GRMZM2G379428,5,15204209,4
GRMZM2G379445,4,74411577,3
GRMZM2G379577,2,195661623,1
GRMZM2G379758,2,7091976,4
GRMZM2G379773,1,197611920,1
GRMZM2G379804,3,148611329,5
GRMZM2G379913,3,14831569,1
GRMZM2G379964,9,130233516,3
GRMZM2G380015,4,240113114,3
GRMZM2G380088,3,203752317,3
GRMZM2G380177,5,207056915,4
GRMZM2G380184,5,207061142,4
GRMZM2G380195,3,18004795,3
GRMZM2G380319,3,6647606,4
GRMZM2G380341,2,233352860,1
GRMZM2G380361,2,48104361,3
GRMZM2G380414,8,16444194,3
GRMZM2G380432,5,208641075,2
GRMZM2G380515,8,126076900,2
GRMZM2G380650,1,229897730,3
GRMZM2G380656,7,158959869,2
GRMZM2G380665,1,229897730,3
GRMZM2G380732,7,158927755,3
GRMZM2G380777,1,107288090,2
GRMZM2G380955,1,45090191,1
GRMZM2G381059,2,186448039,3
GRMZM2G381086,6,27118729,4
GRMZM2G381129,8,126958664,1
GRMZM2G381267,10,121538929,3
GRMZM2G381386,7,173225622,1
GRMZM2G381395,7,166128167,3
GRMZM2G381402,7,173245348,2
GRMZM2G381404,7,173251067,5
GRMZM2G381429,10,9910233,1
GRMZM2G381453,5,32359504,1
GRMZM2G381473,3,57096447,5
GRMZM2G381576,5,54612466,1
GRMZM2G381709,6,163846732,1
GRMZM2G381739,6,163815810,5
GRMZM2G381744,4,201543664,4
GRMZM2G381822,1,174004125,4
GRMZM2G382077,1,242151182,2
GRMZM2G382104,2,722913,5
GRMZM2G382106,7,167090324,4
GRMZM2G382273,7,28267267,1
GRMZM2G382323,4,29149738,5
GRMZM2G382341,5,203621062,5
GRMZM2G382345,5,203631246,2
GRMZM2G382379,8,23637922,2
GRMZM2G382537,9,153688607,2
GRMZM2G382632,3,212018756,5
GRMZM2G382673,9,44374911,4
GRMZM2G382747,2,29401553,1
GRMZM2G382792,8,116441967,2
GRMZM2G382914,5,84822360,4
GRMZM2G382918,8,60818534,1
GRMZM2G383122,2,9130618,5
GRMZM2G383154,3,66728199,4
GRMZM2G383210,4,169209998,2
GRMZM2G383234,6,103795086,1
GRMZM2G383404,6,120019452,1
GRMZM2G383408,1,248734613,3
GRMZM2G383540,9,25522192,4
GRMZM2G383555,1,241772433,1
GRMZM2G383601,7,119148435,2
GRMZM2G383623,6,156371930,4
GRMZM2G383680,6,112434969,3
GRMZM2G383833,3,188824288,4
GRMZM2G384070,5,921691,5
GRMZM2G384090,3,18025785,2
GRMZM2G384293,4,240463959,3
GRMZM2G384327,7,160022983,5
GRMZM2G384338,5,892687,3
GRMZM2G384339,5,889857,4
GRMZM2G384386,7,160055403,1
GRMZM2G384439,10,71465623,4
GRMZM2G384528,7,164694172,4
GRMZM2G384706,4,82173113,1
GRMZM2G384780,4,171633064,3
GRMZM2G385050,1,76881711,4
GRMZM2G385182,6,92978627,1
GRMZM2G385338,4,234188110,1
GRMZM2G385413,10,99723459,1
GRMZM2G385605,1,18274196,1
GRMZM2G385925,5,211512793,3
GRMZM2G385945,5,59272037,4
GRMZM2G385989,10,80051429,4
GRMZM2G385999,5,205227611,5
GRMZM2G386125,8,26582196,1
GRMZM2G386154,5,159330723,1
GRMZM2G386155,5,159322488,4
GRMZM2G386209,1,191859887,4
GRMZM2G386228,8,133440220,2
GRMZM2G386229,8,106851357,1
GRMZM2G386261,3,189688492,4
GRMZM2G386276,3,189691030,5
GRMZM2G386281,3,73311237,1
GRMZM2G386389,8,158344834,3
GRMZM2G386430,10,133880355,1
GRMZM2G386463,1,199613014,2
GRMZM2G386525,2,4694305,4
GRMZM2G386608,3,3507368,3
GRMZM2G386643,2,847777,5
GRMZM2G386674,6,159117670,5
GRMZM2G386714,5,19438905,2
GRMZM2G386802,3,230153974,3
GRMZM2G386817,5,163939966,3
GRMZM2G386824,7,175743551,3
GRMZM2G386923,9,146897196,2
GRMZM2G386971,7,143010031,1
GRMZM2G386991,3,181652164,4
GRMZM2G386998,9,146906972,2
GRMZM2G387076,8,166498742,5
GRMZM2G387227,8,110586188,1
GRMZM2G387341,5,23889308,1
GRMZM2G387360,5,23838399,4
GRMZM2G387389,2,27827759,3
GRMZM2G387485,5,65936096,1
GRMZM2G387569,8,62657027,3
GRMZM2G387594,8,62663091,2
GRMZM2G387603,8,62665253,1
GRMZM2G387837,1,4023333,5
GRMZM2G388148,5,134205391,4
GRMZM2G388253,7,76543200,2
GRMZM2G388297,2,191148491,1
GRMZM2G388461,4,5093970,2
GRMZM2G388539,2,56923951,2
GRMZM2G388585,2,18245603,3
GRMZM2G388778,4,43170765,2
GRMZM2G388855,6,158258893,4
GRMZM2G388882,1,227783265,2
GRMZM2G388892,1,227744439,3
GRMZM2G388911,1,261890581,3
GRMZM2G388915,1,21983824,3
GRMZM2G388987,6,95457504,4
GRMZM2G389118,8,126598288,1
GRMZM2G389173,7,124386720,3
GRMZM2G389285,2,187633474,3
GRMZM2G389301,6,155738778,1
GRMZM2G389362,2,152168754,4
GRMZM2G389625,4,134590959,2
GRMZM2G389645,1,279177208,2
GRMZM2G389768,4,238123098,4
GRMZM2G389881,6,157020477,1
GRMZM2G389903,6,157044244,3
GRMZM2G389948,4,23190139,1
GRMZM2G390013,3,218808887,3
GRMZM2G390076,5,216075005,2
GRMZM2G390150,4,33695096,3
GRMZM2G390160,3,194927267,4
GRMZM2G390221,3,194331226,1
GRMZM2G390345,3,119640423,3
GRMZM2G390374,3,119614021,2
GRMZM2G390400,8,117164397,1
GRMZM2G390432,5,34532798,4
GRMZM2G390436,6,154237741,4
GRMZM2G390489,4,36308453,5
GRMZM2G390641,6,89122202,5
GRMZM2G390691,4,131377180,3
GRMZM2G390876,7,26859904,3
GRMZM2G390889,8,23767578,4
GRMZM2G390896,8,23769834,2
GRMZM2G391000,4,24903554,5
GRMZM2G391042,10,141275899,5
GRMZM2G391164,2,229851144,4
GRMZM2G391413,4,239324696,5
GRMZM2G391511,2,51553235,2
GRMZM2G391596,5,189621259,1
GRMZM2G391794,3,91603512,1
GRMZM2G391815,1,300529526,4
GRMZM2G392101,10,147845092,4
GRMZM2G392116,10,147855268,5
GRMZM2G392125,2,11829367,2
GRMZM2G392168,10,119917537,4
GRMZM2G392172,1,60006233,1
GRMZM2G392320,5,80672889,3
GRMZM2G392345,3,204591797,3
GRMZM2G392477,1,93908791,3
GRMZM2G392513,10,11403445,2
GRMZM2G392516,6,19964032,2
GRMZM2G392649,3,225906608,5
GRMZM2G392710,3,168006398,3
GRMZM2G392737,9,145512371,2
GRMZM2G392791,1,179989087,5
GRMZM2G392794,5,184473252,2
GRMZM2G392798,5,184494852,4
GRMZM2G392863,1,6809310,4
GRMZM2G392932,3,156059575,4
GRMZM2G392956,1,6841366,4
GRMZM2G392975,4,153627673,4
GRMZM2G393002,4,11079274,1
GRMZM2G393062,1,3136883,3
GRMZM2G393146,9,26479020,4
GRMZM2G393150,8,152130493,4
GRMZM2G393272,6,74595015,4
GRMZM2G393301,3,22250501,1
GRMZM2G393334,9,154454511,4
GRMZM2G393337,4,199798086,3
GRMZM2G393349,7,130903782,2
GRMZM2G393471,9,154386396,2
GRMZM2G393529,9,154366744,3
GRMZM2G393671,7,165015232,4
GRMZM2G393742,10,83538818,4
GRMZM2G393935,1,249064909,2
GRMZM2G394027,7,133051621,2
GRMZM2G394203,1,50088135,1
GRMZM2G394212,1,50096081,1
GRMZM2G394321,2,41244781,3
GRMZM2G394528,4,155294892,4
GRMZM2G394688,5,6528772,1
GRMZM2G394722,9,93353274,2
GRMZM2G394876,3,224305215,1
GRMZM2G394962,6,165303392,4
GRMZM2G395121,1,25878714,5
GRMZM2G395236,2,217649578,2
GRMZM2G395244,2,217644973,3
GRMZM2G395247,4,63198475,4
GRMZM2G395354,1,285521031,5
GRMZM2G395535,7,6219899,2
GRMZM2G395672,8,152769154,2
GRMZM2G395721,7,2462908,2
GRMZM2G395736,2,128565290,2
GRMZM2G395749,8,20084827,1
GRMZM2G395842,9,43932227,3
GRMZM2G395844,5,3055074,3
GRMZM2G395853,3,99502089,2
GRMZM2G395950,1,80432237,3
GRMZM2G395983,3,21857301,5
GRMZM2G396090,1,259119367,1
GRMZM2G396231,3,177124032,3
GRMZM2G396246,8,166911443,1
GRMZM2G396248,8,166901510,1
GRMZM2G396292,6,45275746,1
GRMZM2G396397,7,161692882,4
GRMZM2G396402,7,161684628,2
GRMZM2G396482,1,84062634,1
GRMZM2G396540,7,44176537,4
GRMZM2G396541,8,8617036,2
GRMZM2G396550,3,154086086,4
GRMZM2G396553,9,23528334,2
GRMZM2G396562,9,23535862,2
GRMZM2G396640,1,79441706,4
GRMZM2G396674,1,42807339,2
GRMZM2G396767,3,48101807,4
GRMZM2G396773,3,55104158,2
GRMZM2G396846,10,143066178,2
GRMZM2G396856,10,143058281,5
GRMZM2G397044,6,64688607,1
GRMZM2G397190,1,288538523,1
GRMZM2G397247,5,58525926,4
GRMZM2G397297,2,177491235,1
GRMZM2G397339,1,12204670,1
GRMZM2G397402,5,97501218,4
GRMZM2G397540,4,127418173,2
GRMZM2G397651,4,30789,3
GRMZM2G397661,4,32475,2
GRMZM2G397675,3,215037002,1
GRMZM2G397684,10,136007465,4
GRMZM2G397687,4,21313199,4
GRMZM2G397785,10,97363530,2
GRMZM2G397836,1,263204704,2
GRMZM2G397927,9,105824364,3
GRMZM2G397948,3,145472735,4
GRMZM2G398024,4,194604493,2
GRMZM2G398055,6,147024676,2
GRMZM2G398135,4,45123329,2
GRMZM2G398275,1,278047486,2
GRMZM2G398288,9,131378867,5
GRMZM2G398423,1,258521146,3
GRMZM2G398500,5,191091368,3
GRMZM2G398506,7,161289930,2
GRMZM2G398527,7,16653441,5
GRMZM2G398668,5,1880401,4
GRMZM2G398731,3,124903776,4
GRMZM2G398736,9,15585078,4
GRMZM2G398755,4,148230416,3
GRMZM2G398809,5,187196348,1
GRMZM2G398825,1,87363810,2
GRMZM2G398848,1,18630608,4
GRMZM2G399072,1,16119125,2
GRMZM2G399073,5,61527765,4
GRMZM2G399112,4,153840376,1
GRMZM2G399183,10,15800406,1
GRMZM2G399284,2,183931329,4
GRMZM2G399320,1,55385714,5
GRMZM2G399325,1,155927963,1
GRMZM2G399433,3,185268910,2
GRMZM2G399484,1,95096802,4
GRMZM2G399495,6,152072580,2
GRMZM2G399677,4,6418320,4
GRMZM2G399700,1,681365,2
GRMZM2G399750,5,1249767,2
GRMZM2G399858,5,76914928,3
GRMZM2G399877,7,33148551,4
GRMZM2G399901,5,203403831,1
GRMZM2G399952,5,180876133,5
GRMZM2G400135,4,36022968,4
GRMZM2G400169,2,205897804,4
GRMZM2G400173,2,199457263,4
GRMZM2G400223,3,86917200,4
GRMZM2G400238,3,229196908,2
GRMZM2G400268,1,179597006,4
GRMZM2G400470,9,19610143,3
GRMZM2G400489,8,825490,3
GRMZM2G400570,10,131879776,3
GRMZM2G400602,3,174362199,1
GRMZM2G400604,3,174370813,3
GRMZM2G400718,6,60182741,3
GRMZM2G400907,3,3448747,5
GRMZM2G401026,5,8342361,4
GRMZM2G401040,5,8334671,4
GRMZM2G401050,3,162709510,4
GRMZM2G401062,2,53789849,4
GRMZM2G401147,1,208293744,3
GRMZM2G401267,3,32541040,3
GRMZM2G401308,7,11441381,3
GRMZM2G401328,1,79131909,2
GRMZM2G401374,1,79139500,1
GRMZM2G401561,10,27486135,3
GRMZM2G401581,3,15439352,2
GRMZM2G401821,6,98441336,2
GRMZM2G401835,6,98420515,2
GRMZM2G401848,1,121509289,1
GRMZM2G401869,4,236697524,2
GRMZM2G401934,3,138776791,4
GRMZM2G402002,6,167429817,1
GRMZM2G402088,3,210420649,3
GRMZM2G402092,3,187533932,2
GRMZM2G402171,8,114780331,1
GRMZM2G402242,5,209702373,2
GRMZM2G402307,2,217658083,5
GRMZM2G402341,9,133048934,3
GRMZM2G402493,10,10600042,5
GRMZM2G402538,6,124298661,2
GRMZM2G402564,1,84814850,1
GRMZM2G402584,1,60831542,4
GRMZM2G402653,4,33362280,4
GRMZM2G402675,1,290856099,2
GRMZM2G402862,6,83539054,3
GRMZM2G403003,6,34217783,3
GRMZM2G403149,5,19247596,2
GRMZM2G403190,9,19229892,2
GRMZM2G403218,5,19248688,2
GRMZM2G403562,2,144629584,2
GRMZM2G403609,6,55842864,2
GRMZM2G403636,4,7262556,2
GRMZM2G403652,4,7256431,1
GRMZM2G403719,5,14138394,2
GRMZM2G403797,8,72298855,1
GRMZM2G403915,4,123991926,2
GRMZM2G404043,8,171895620,4
GRMZM2G404056,8,171891748,4
GRMZM2G404126,3,207547879,4
GRMZM2G404132,3,108144498,1
GRMZM2G404207,8,154385566,2
GRMZM2G404375,10,133983052,3
GRMZM2G404377,10,22091584,3
GRMZM2G404426,10,65737147,1
GRMZM2G404459,4,5518229,4
GRMZM2G404599,9,23214858,2
GRMZM2G404647,7,90798924,3
GRMZM2G404688,7,20171743,2
GRMZM2G404702,9,109890400,4
GRMZM2G404762,5,209869894,2
GRMZM2G404769,5,175645060,1
GRMZM2G404888,6,105885053,2
GRMZM2G404897,9,20735792,5
GRMZM2G404973,2,22068877,4
GRMZM2G405022,4,234790360,2
GRMZM2G405052,6,154070640,4
GRMZM2G405090,5,27767969,1
GRMZM2G405094,8,165876199,3
GRMZM2G405133,6,114924426,1
GRMZM2G405178,9,18888503,4
GRMZM2G405185,1,294167240,3
GRMZM2G405203,9,18888503,4
GRMZM2G405368,9,34632948,1
GRMZM2G405385,3,114355820,2
GRMZM2G405474,9,108206819,2
GRMZM2G405499,5,212230207,3
GRMZM2G405503,6,3647554,4
GRMZM2G405567,5,206844268,4
GRMZM2G405581,5,145509656,5
GRMZM2G405662,10,147239862,2
GRMZM2G405690,1,292706431,2
GRMZM2G405699,6,268818,3
GRMZM2G405760,7,97744991,4
GRMZM2G406043,1,231727193,2
GRMZM2G406074,10,148852342,5
GRMZM2G406099,10,148847801,3
GRMZM2G406101,6,81702548,4
GRMZM2G406108,10,29308956,1
GRMZM2G406119,10,148833431,3
GRMZM2G406165,5,75113577,3
GRMZM2G406170,7,6357140,3
GRMZM2G406196,2,54283679,1
GRMZM2G406204,1,4250939,4
GRMZM2G406413,6,102460756,3
GRMZM2G406552,4,195760139,1
GRMZM2G406553,10,148294757,3
GRMZM2G406588,10,148294004,1
GRMZM2G406603,9,87256895,4
GRMZM2G406643,7,150271112,1
GRMZM2G406674,6,161411032,2
GRMZM2G406712,4,22557297,4
GRMZM2G406746,7,9795618,4
GRMZM2G406830,7,7446318,4
GRMZM2G406977,2,6999984,2
GRMZM2G407044,4,135157842,4
GRMZM2G407146,2,6916891,2
GRMZM2G407189,10,4584977,3
GRMZM2G407249,1,194491874,4
GRMZM2G407287,1,27388657,2
GRMZM2G407347,2,1928568,3
GRMZM2G407361,7,166958974,3
GRMZM2G407396,1,13745252,2
GRMZM2G407825,1,53151424,3
GRMZM2G407996,4,131177323,4
GRMZM2G408096,8,103184822,4
GRMZM2G408174,9,7723887,2
GRMZM2G408242,7,137096048,5
GRMZM2G408294,8,6939968,4
GRMZM2G408305,1,37202423,4
GRMZM2G408359,9,35912031,4
GRMZM2G408376,9,35902565,4
GRMZM2G408379,7,7259033,3
GRMZM2G408598,2,40346978,4
GRMZM2G408703,9,2138074,2
GRMZM2G408706,8,155026266,2
GRMZM2G408768,2,224904668,3
GRMZM2G408897,5,10439579,4
GRMZM2G408963,2,40676898,2
GRMZM2G408967,1,248150582,4
GRMZM2G408989,8,125111297,1
GRMZM2G409101,9,103351857,2
GRMZM2G409104,9,103353289,5
GRMZM2G409213,2,198118357,3
GRMZM2G409265,9,117020389,4
GRMZM2G409343,8,138645821,3
GRMZM2G409407,6,128062369,5
GRMZM2G409430,3,196866619,3
GRMZM2G409635,8,171441508,2
GRMZM2G409658,5,82423926,2
GRMZM2G409722,2,196527100,3
GRMZM2G409839,1,292696407,2
GRMZM2G409865,9,13444081,2
GRMZM2G409893,3,100248447,2
GRMZM2G409934,5,94967142,3
GRMZM2G409974,9,13463047,4
GRMZM2G409976,1,7086617,2
GRMZM2G410033,7,20854779,5
GRMZM2G410134,6,156535614,4
GRMZM2G410175,6,156551598,3
GRMZM2G410293,4,228959487,2
GRMZM2G410479,1,67523950,3
GRMZM2G410515,1,17666998,4
GRMZM2G410623,1,17672990,5
GRMZM2G410644,2,199859061,4
GRMZM2G410704,1,17725071,2
GRMZM2G410710,5,177824924,3
GRMZM2G410728,2,17676166,2
GRMZM2G410757,6,25544754,1
GRMZM2G410782,6,153487348,3
GRMZM2G410865,5,2604894,3
GRMZM2G410916,3,26353713,4
GRMZM2G410951,3,124921062,4
GRMZM2G410963,4,236967119,4
GRMZM2G410990,1,2221292,1
GRMZM2G410991,1,7566383,1
GRMZM2G411032,4,163893121,4
GRMZM2G411084,1,21083062,2
GRMZM2G411159,2,153319313,4
GRMZM2G411333,5,160161745,5
GRMZM2G411536,3,111553648,4
GRMZM2G411653,1,27639404,3
GRMZM2G411764,4,173792393,2
GRMZM2G411786,3,33072432,3
GRMZM2G411940,7,161859807,1
GRMZM2G412075,9,139215281,4
GRMZM2G412085,3,2812480,1
GRMZM2G412150,1,261220677,3
GRMZM2G412229,5,12575991,2
GRMZM2G412234,8,19550769,4
GRMZM2G412296,7,170416443,4
GRMZM2G412304,5,30979612,3
GRMZM2G412430,1,67850190,2
GRMZM2G412441,2,70560039,4
GRMZM2G412524,2,58365688,4
GRMZM2G412604,5,158687470,5
GRMZM2G412611,6,110704627,3
GRMZM2G412630,1,225684490,2
GRMZM2G412885,3,122119290,1
GRMZM2G412888,2,210839975,3
GRMZM2G412899,4,222229804,4
GRMZM2G412911,2,221069207,3
GRMZM2G412937,6,168066885,5
GRMZM2G413069,4,229965772,2
GRMZM2G413162,6,166859059,3
GRMZM2G413193,4,223875090,3
GRMZM2G413337,9,154777242,3
GRMZM2G413544,5,21439769,2
GRMZM2G413647,8,70530829,1
GRMZM2G413717,8,26631010,1
GRMZM2G413829,5,198879413,4
GRMZM2G413853,1,229740521,1
GRMZM2G413857,3,6520401,4
GRMZM2G414002,2,209251665,5
GRMZM2G414043,7,165499604,5
GRMZM2G414141,7,174517557,4
GRMZM2G414159,5,22102397,2
GRMZM2G414373,8,102337374,3
GRMZM2G414387,5,52282503,1
GRMZM2G414460,7,172501920,4
GRMZM2G414496,2,233113962,5
GRMZM2G414528,2,187125965,4
GRMZM2G414537,2,41483178,1
GRMZM2G414540,1,285784549,1
GRMZM2G414569,5,210304820,3
GRMZM2G414620,2,41484718,1
GRMZM2G414621,5,210301427,2
GRMZM2G414727,1,224373357,4
GRMZM2G414805,5,58055951,2
GRMZM2G414813,7,104884057,3
GRMZM2G414848,1,224782482,3
GRMZM2G414866,3,140610263,2
GRMZM2G414915,10,136294363,2
GRMZM2G414955,5,172102048,3
GRMZM2G414995,2,204882025,1
GRMZM2G415007,4,240051015,5
GRMZM2G415012,2,204872838,3
GRMZM2G415117,9,136807390,1
GRMZM2G415215,1,256445882,3
GRMZM2G415219,4,78656446,2
GRMZM2G415228,3,1103034,2
GRMZM2G415229,10,141020632,2
GRMZM2G415327,5,206149298,4
GRMZM2G415343,1,9581546,3
GRMZM2G415359,1,231336292,3
GRMZM2G415433,5,156445725,2
GRMZM2G415470,10,82235347,1
GRMZM2G415491,5,1933864,3
GRMZM2G415498,5,1950016,1
GRMZM2G415538,8,156822067,4
GRMZM2G415772,3,207219827,2
GRMZM2G415785,1,199407392,3
GRMZM2G415791,5,9713080,4
GRMZM2G415793,9,124917575,4
GRMZM2G415846,5,52386843,2
GRMZM2G416019,1,235716181,1
GRMZM2G416061,4,127702360,2
GRMZM2G416069,1,201482333,2
GRMZM2G416105,6,31541238,1
GRMZM2G416120,1,234775035,4
GRMZM2G416142,4,127696594,2
GRMZM2G416156,1,69880751,2
GRMZM2G416184,7,116380430,4
GRMZM2G416216,2,177898142,1
GRMZM2G416308,8,111629180,2
GRMZM2G416386,6,87410799,4
GRMZM2G416388,1,273865901,3
GRMZM2G416484,7,148852957,3
GRMZM2G416491,2,132080921,4
GRMZM2G416667,6,140152540,3
GRMZM2G416677,3,29574600,2
GRMZM2G416684,2,153794071,4
GRMZM2G416701,6,29011705,3
GRMZM2G416750,6,107359943,1
GRMZM2G416751,5,159113311,2
GRMZM2G416817,8,5529284,5
GRMZM2G416836,8,5488094,4
GRMZM2G416964,2,212485405,3
GRMZM2G417004,6,84565951,2
GRMZM2G417008,6,84569562,1
GRMZM2G417072,7,165201663,3
GRMZM2G417125,8,2079445,5
GRMZM2G417217,1,291543384,2
GRMZM2G417223,5,17274308,2
GRMZM2G417402,4,67143583,3
GRMZM2G417410,1,157474224,2
GRMZM2G417454,5,61428117,2
GRMZM2G417455,1,13683459,5
GRMZM2G417496,1,157525263,2
GRMZM2G417563,2,191441769,2
GRMZM2G417597,2,189701154,3
GRMZM2G417658,4,233520307,4
GRMZM2G417682,4,169799517,3
GRMZM2G417715,2,200091729,3
GRMZM2G417843,1,299199016,2
GRMZM2G417859,4,239929816,2
GRMZM2G417866,2,12230566,3
GRMZM2G417963,7,141718434,2
GRMZM2G418160,4,202041512,1
GRMZM2G418206,5,135180569,1
GRMZM2G418232,4,201263975,4
GRMZM2G418258,4,112874054,1
GRMZM2G418263,1,274238327,2
GRMZM2G418294,1,82383620,1
GRMZM2G418343,2,205716708,3
GRMZM2G418415,2,205713341,4
GRMZM2G418450,2,233477129,2
GRMZM2G418515,3,128231711,4
GRMZM2G418604,4,144283104,2
GRMZM2G418916,5,173109334,2
GRMZM2G419085,3,40064809,4
GRMZM2G419111,3,40062600,3
GRMZM2G419267,1,187191647,2
GRMZM2G419290,2,7205981,2
GRMZM2G419305,4,81986562,2
GRMZM2G419409,4,74638041,4
GRMZM2G419455,5,142009818,1
GRMZM2G419606,2,178220460,1
GRMZM2G419694,10,142968767,4
GRMZM2G419806,10,9223914,3
GRMZM2G419844,4,236859527,2
GRMZM2G419891,4,236881966,2
GRMZM2G419938,1,15786523,3
GRMZM2G419953,4,236886411,1
GRMZM2G419969,2,212244889,3
GRMZM2G419994,4,236903573,3
GRMZM2G420012,5,90103107,3
GRMZM2G420119,8,139592391,3
GRMZM2G420121,1,261178013,3
GRMZM2G420310,3,139900296,4
GRMZM2G420334,3,205474491,2
GRMZM2G420357,1,19475991,3
GRMZM2G420407,10,29222107,2
GRMZM2G420432,5,213350772,3
GRMZM2G420436,1,260920230,4
GRMZM2G420448,10,29222107,2
GRMZM2G420469,5,188714390,5
GRMZM2G420684,8,125392371,1
GRMZM2G420713,10,120948902,2
GRMZM2G420723,1,146506786,2
GRMZM2G420733,7,1269514,2
GRMZM2G420786,7,126979514,2
GRMZM2G420801,10,101158319,1
GRMZM2G420823,5,2147752,2
GRMZM2G420865,2,193041189,2
GRMZM2G420883,6,121077622,1
GRMZM2G420910,7,175290778,2
GRMZM2G420926,9,151473744,4
GRMZM2G421033,10,145280347,4
GRMZM2G421212,10,134094198,2
GRMZM2G421231,5,174591540,4
GRMZM2G421234,5,174592337,4
GRMZM2G421240,4,235333450,4
GRMZM2G421256,2,14714842,5
GRMZM2G421279,2,14721364,4
GRMZM2G421415,8,116486252,2
GRMZM2G421463,7,124569195,1
GRMZM2G421491,1,276816017,5
GRMZM2G421495,4,5787512,4
GRMZM2G421500,1,276811449,3
GRMZM2G421513,4,158561102,3
GRMZM2G421541,7,110054509,2
GRMZM2G421604,3,9863233,3
GRMZM2G421655,2,201782824,1
GRMZM2G421690,8,14836261,2
GRMZM2G421791,6,159431950,5
GRMZM2G421795,9,130098971,1
GRMZM2G421829,8,164086534,4
GRMZM2G421857,4,235443218,3
GRMZM2G421899,5,202611452,2
GRMZM2G421946,4,235393216,3
GRMZM2G422083,10,88715735,2
GRMZM2G422090,10,88757740,2
GRMZM2G422171,2,216112108,4
GRMZM2G422175,3,137679758,1
GRMZM2G422190,4,174463556,2
GRMZM2G422205,3,225588319,5
GRMZM2G422210,3,137680715,4
GRMZM2G422212,2,216112108,4
GRMZM2G422259,1,286863607,3
GRMZM2G422340,2,7425545,2
GRMZM2G422464,4,218145242,4
GRMZM2G422576,2,213584928,4
GRMZM2G422649,1,298965973,3
GRMZM2G422651,3,211146281,4
GRMZM2G422670,1,298964700,5
GRMZM2G422671,1,298962583,1
GRMZM2G423027,4,53957182,2
GRMZM2G423169,8,140749488,2
GRMZM2G423229,6,112802870,1
GRMZM2G423292,4,55755539,1
GRMZM2G423337,1,251731043,3
GRMZM2G423393,10,67362703,2
GRMZM2G423456,8,161391623,2
GRMZM2G423472,1,180693189,3
GRMZM2G423476,1,180688530,5
GRMZM2G423575,7,137540916,2
GRMZM2G423636,2,234537504,4
GRMZM2G423643,5,164655502,5
GRMZM2G423831,4,191112841,3
GRMZM2G423833,6,89140982,1
GRMZM2G423851,1,53946862,4
GRMZM2G423861,10,147187911,3
GRMZM2G423863,6,139452557,1
GRMZM2G423886,1,92511988,2
GRMZM2G423898,6,139453571,2
GRMZM2G423917,8,159699189,4
GRMZM2G423956,6,1334891,2
GRMZM2G423959,8,159710037,4
GRMZM2G424053,6,157770898,4
GRMZM2G424181,1,149549726,4
GRMZM2G424205,7,174340132,3
GRMZM2G424241,1,193321851,5
GRMZM2G424491,2,147268084,3
GRMZM2G424509,6,131893302,1
GRMZM2G424519,5,148695087,1
GRMZM2G424577,3,57672969,2
GRMZM2G424582,6,143982679,4
GRMZM2G424595,1,86585544,4
GRMZM2G424783,6,134334357,2
GRMZM2G424832,7,18610070,2
GRMZM2G424857,8,173067008,3
GRMZM2G424873,8,173073557,3
GRMZM2G424908,1,294895858,4
GRMZM2G425004,3,154739282,4
GRMZM2G425230,6,147393370,3
GRMZM2G425377,8,142174889,3
GRMZM2G425482,9,122595162,2
GRMZM2G425629,3,204689417,4
GRMZM2G425729,6,159006807,3
GRMZM2G425736,1,75768070,1
GRMZM2G425747,3,30516405,1
GRMZM2G425778,1,294659042,3
GRMZM2G425798,10,111617572,3
